Data de lançamento;Período;Centro;Centro custo;Denominação de objeto;Documento de compras;Classe de custo;Denom.classe custo;Denominação;Texto breve material;Nº doc.de referência;Valor/moeda objeto;Conta lnçto.contrap.;Descrição da conta de contrapartida;Tipo de documento;Linha de lançamento;Nº documento;Denomin.da conta de contrapartida;Objeto;Data do documento;Empresa;Texto de cabeçalho de documento;Nome do usuário;Material
24/03/2025;3;7953;BR1A014;ALMOXARIFADO PECAS;M412762973;6600076;EPI e Mat Segurança;Recebimento fatura;PROTETOR AUDIT PLUG REUT AZ U 18DB;5109652769;0;1000049045;DIMENSIONAL BRASIL SOLUCOES LTDA;R3;124;1340322196;DIMENSIONAL BRASIL SOLUCOES LTDA;BR1A014;24/01/2025;BR16;;09257681;900012968
27/02/2025;2;7956;BR1A312;COMBI 24000;M412837688;6600076;EPI e Mat Segurança;Recebimento fatura;PROTETOR AUDIT PLUG REUT AZ U 18DB;5109543337;0;2010000;Transitoria Recebimento Fisico/Fisc;R3;22;1325619659;Recbto Fisico/Fiscal;BR1A312;24/02/2025;BR16;;09407573;900012968
26/02/2025;2;7956;BR1A312;COMBI 24000;M412837688;6600076;EPI e Mat Segurança;Recebimento físico;PROTETOR AUDIT PLUG REUT AZ U 18DB;5085380907;29,22;2010000;Transitoria Recebimento Fisico/Fisc;WE;58;1325238832;Recbto Fisico/Fiscal;BR1A312;24/02/2025;BR16;;09421732;900012968
04/06/2025;6;7956;BR1A312;COMBI 24000;M412969632;6600076;EPI e Mat Segurança;Recebimento físico;PROTETOR AUDIT PLUG REUT AZ U 18DB;5088264327;50,18;2010000;Transitoria Recebimento Fisico/Fisc;WE;66;1382363224;Recbto Fisico/Fiscal;BR1A312;20/06/2025;BR16;;09456067;900012968
16/06/2025;6;7956;BR1A312;COMBI 24000;M412969632;6600076;EPI e Mat Segurança;Recebimento fatura;PROTETOR AUDIT PLUG REUT AZ U 18DB;5105656662;5,99;1000049045;DIMENSIONAL BRASIL SOLUCOES LTDA;R3;66;1389357277;DIMENSIONAL BRASIL SOLUCOES LTDA;BR1A312;20/05/2025;BR16;;09407573;900012968
26/02/2025;2;7956;BR1A007;MANUTENCAO UTILIDADE;M412837688;6600076;EPI e Mat Segurança;Recebimento físico;PROTETOR AUDIT PLUG REUT AZ U 18DB;5085380907;9,74;2010000;Transitoria Recebimento Fisico/Fisc;WE;60;1325238832;Recbto Fisico/Fiscal;BR1A007;24/02/2025;BR16;;09421732;900012968
26/02/2025;2;7956;BR1A007;MANUTENCAO UTILIDADE;M412837688;6600076;EPI e Mat Segurança;Recebimento físico;PROTETOR AUDIT PLUG REUT AZ U 18DB;5085380907;9,74;2010000;Transitoria Recebimento Fisico/Fisc;WE;64;1325238832;Recbto Fisico/Fiscal;BR1A007;24/02/2025;BR16;;09421732;900012968
27/02/2025;2;7956;BR1A007;MANUTENCAO UTILIDADE;M412837688;6600076;EPI e Mat Segurança;Recebimento fatura;PROTETOR AUDIT PLUG REUT AZ U 18DB;5109543337;0;1000049045;DIMENSIONAL BRASIL SOLUCOES LTDA;R3;26;1325619659;DIMENSIONAL BRASIL SOLUCOES LTDA;BR1A007;24/02/2025;BR16;;09407573;900012968
27/02/2025;2;7956;BR1A007;MANUTENCAO UTILIDADE;M412837688;6600076;EPI e Mat Segurança;Recebimento fatura;PROTETOR AUDIT PLUG REUT AZ U 18DB;5109543337;0;1000049045;DIMENSIONAL BRASIL SOLUCOES LTDA;R3;23;1325619659;DIMENSIONAL BRASIL SOLUCOES LTDA;BR1A007;24/02/2025;BR16;;09407573;900012968
16/06/2025;6;7956;BR1A007;MANUTENCAO UTILIDADE;M412969632;6600076;EPI e Mat Segurança;Recebimento fatura;PROTETOR AUDIT PLUG REUT AZ U 18DB;5105656662;2,01;1000049045;DIMENSIONAL BRASIL SOLUCOES LTDA;R3;72;1389357277;DIMENSIONAL BRASIL SOLUCOES LTDA;BR1A007;20/05/2025;BR16;;09407573;900012968
16/06/2025;6;7956;BR1A007;MANUTENCAO UTILIDADE;M412969632;6600076;EPI e Mat Segurança;Recebimento fatura;PROTETOR AUDIT PLUG REUT AZ U 18DB;5105656662;2,01;1000049045;DIMENSIONAL BRASIL SOLUCOES LTDA;R3;68;1389357277;DIMENSIONAL BRASIL SOLUCOES LTDA;BR1A007;20/05/2025;BR16;;09407573;900012968
04/06/2025;6;7956;BR1A007;MANUTENCAO UTILIDADE;M412969632;6600076;EPI e Mat Segurança;Recebimento físico;PROTETOR AUDIT PLUG REUT AZ U 18DB;5088264327;16,72;2010000;Transitoria Recebimento Fisico/Fisc;WE;68;1382363224;Recbto Fisico/Fiscal;BR1A007;20/06/2025;BR16;;09456067;900012968
04/06/2025;6;7956;BR1A007;MANUTENCAO UTILIDADE;M412969632;6600076;EPI e Mat Segurança;Recebimento físico;PROTETOR AUDIT PLUG REUT AZ U 18DB;5088264327;16,72;2010000;Transitoria Recebimento Fisico/Fisc;WE;72;1382363224;Recbto Fisico/Fiscal;BR1A007;20/06/2025;BR16;;09456067;900012968
26/02/2025;2;7956;BR1A012;PRODUCAO MISTURA BA;M412837688;6600076;EPI e Mat Segurança;Recebimento físico;PROTETOR AUDIT PLUG REUT AZ U 18DB;5085380907;9,74;2010000;Transitoria Recebimento Fisico/Fisc;WE;59;1325238832;Recbto Fisico/Fiscal;BR1A012;24/02/2025;BR16;;09421732;900012968
16/06/2025;6;7956;BR1A012;PRODUCAO MISTURA BA;M412969632;6600076;EPI e Mat Segurança;Recebimento fatura;PROTETOR AUDIT PLUG REUT AZ U 18DB;5105656662;2,01;1000049045;DIMENSIONAL BRASIL SOLUCOES LTDA;R3;67;1389357277;DIMENSIONAL BRASIL SOLUCOES LTDA;BR1A012;20/05/2025;BR16;;09407573;900012968
04/06/2025;6;7956;BR1A012;PRODUCAO MISTURA BA;M412969632;6600076;EPI e Mat Segurança;Recebimento físico;PROTETOR AUDIT PLUG REUT AZ U 18DB;5088264327;16,72;2010000;Transitoria Recebimento Fisico/Fisc;WE;67;1382363224;Recbto Fisico/Fiscal;BR1A012;20/06/2025;BR16;;09456067;900012968
26/02/2025;2;7956;BR1A011;PRODUCAO PREMIX BA;M412837688;6600076;EPI e Mat Segurança;Recebimento físico;PROTETOR AUDIT PLUG REUT AZ U 18DB;5085380907;9,74;2010000;Transitoria Recebimento Fisico/Fisc;WE;62;1325238832;Recbto Fisico/Fiscal;BR1A011;24/02/2025;BR16;;09421732;900012968
27/02/2025;2;7956;BR1A011;PRODUCAO PREMIX BA;M412837688;6600076;EPI e Mat Segurança;Recebimento fatura;PROTETOR AUDIT PLUG REUT AZ U 18DB;5109543337;0;1000049045;DIMENSIONAL BRASIL SOLUCOES LTDA;R3;25;1325619659;DIMENSIONAL BRASIL SOLUCOES LTDA;BR1A011;24/02/2025;BR16;;09407573;900012968
16/06/2025;6;7956;BR1A011;PRODUCAO PREMIX BA;M412969632;6600076;EPI e Mat Segurança;Recebimento fatura;PROTETOR AUDIT PLUG REUT AZ U 18DB;5105656662;2,01;1000049045;DIMENSIONAL BRASIL SOLUCOES LTDA;R3;70;1389357277;DIMENSIONAL BRASIL SOLUCOES LTDA;BR1A011;20/05/2025;BR16;;09407573;900012968
04/06/2025;6;7956;BR1A011;PRODUCAO PREMIX BA;M412969632;6600076;EPI e Mat Segurança;Recebimento físico;PROTETOR AUDIT PLUG REUT AZ U 18DB;5088264327;16,72;2010000;Transitoria Recebimento Fisico/Fisc;WE;70;1382363224;Recbto Fisico/Fiscal;BR1A011;20/06/2025;BR16;;09456067;900012968
26/02/2025;2;7956;BR1A009;PRODUCAO TODDY BA;M412837688;6600076;EPI e Mat Segurança;Recebimento físico;PROTETOR AUDIT PLUG REUT AZ U 18DB;5085380907;19,48;2010000;Transitoria Recebimento Fisico/Fisc;WE;61;1325238832;Recbto Fisico/Fiscal;BR1A009;24/02/2025;BR16;;09421732;900012968
27/02/2025;2;7956;BR1A009;PRODUCAO TODDY BA;M412837688;6600076;EPI e Mat Segurança;Recebimento fatura;PROTETOR AUDIT PLUG REUT AZ U 18DB;5109543337;0;2010000;Transitoria Recebimento Fisico/Fisc;R3;24;1325619659;Recbto Fisico/Fiscal;BR1A009;24/02/2025;BR16;;09407573;900012968
16/06/2025;6;7956;BR1A009;PRODUCAO TODDY BA;M412969632;6600076;EPI e Mat Segurança;Recebimento fatura;PROTETOR AUDIT PLUG REUT AZ U 18DB;5105656662;4,02;1000049045;DIMENSIONAL BRASIL SOLUCOES LTDA;R3;69;1389357277;DIMENSIONAL BRASIL SOLUCOES LTDA;BR1A009;20/05/2025;BR16;;09407573;900012968
04/06/2025;6;7956;BR1A009;PRODUCAO TODDY BA;M412969632;6600076;EPI e Mat Segurança;Recebimento físico;PROTETOR AUDIT PLUG REUT AZ U 18DB;5088264327;33,44;2010000;Transitoria Recebimento Fisico/Fisc;WE;69;1382363224;Recbto Fisico/Fiscal;BR1A009;20/06/2025;BR16;;09456067;900012968
26/02/2025;2;7956;BR1A002;QUALIDADE CHOCOLATE;M412837688;6600076;EPI e Mat Segurança;Recebimento físico;PROTETOR AUDIT PLUG REUT AZ U 18DB;5085380907;4,87;2010000;Transitoria Recebimento Fisico/Fisc;WE;63;1325238832;Recbto Fisico/Fiscal;BR1A002;24/02/2025;BR16;;09421732;900012968
16/06/2025;6;7956;BR1A002;QUALIDADE CHOCOLATE;M412969632;6600076;EPI e Mat Segurança;Recebimento fatura;PROTETOR AUDIT PLUG REUT AZ U 18DB;5105656662;1;1000049045;DIMENSIONAL BRASIL SOLUCOES LTDA;R3;71;1389357277;DIMENSIONAL BRASIL SOLUCOES LTDA;BR1A002;20/05/2025;BR16;;09407573;900012968
04/06/2025;6;7956;BR1A002;QUALIDADE CHOCOLATE;M412969632;6600076;EPI e Mat Segurança;Recebimento físico;PROTETOR AUDIT PLUG REUT AZ U 18DB;5088264327;8,36;2010000;Transitoria Recebimento Fisico/Fisc;WE;71;1382363224;Recbto Fisico/Fiscal;BR1A002;20/06/2025;BR16;;09456067;900012968
26/02/2025;2;7956;BR1A015;SUPRIMENTOS BA;M412837688;6600076;EPI e Mat Segurança;Recebimento físico;PROTETOR AUDIT PLUG REUT AZ U 18DB;5085380907;4,87;2010000;Transitoria Recebimento Fisico/Fisc;WE;57;1325238832;Recbto Fisico/Fiscal;BR1A015;24/02/2025;BR16;;09421732;900012968
16/06/2025;6;7956;BR1A015;SUPRIMENTOS BA;M412969632;6600076;EPI e Mat Segurança;Recebimento fatura;PROTETOR AUDIT PLUG REUT AZ U 18DB;5105656662;0,99;1000049045;DIMENSIONAL BRASIL SOLUCOES LTDA;R3;65;1389357277;DIMENSIONAL BRASIL SOLUCOES LTDA;BR1A015;20/05/2025;BR16;;09407573;900012968
04/06/2025;6;7956;BR1A015;SUPRIMENTOS BA;M412969632;6600076;EPI e Mat Segurança;Recebimento físico;PROTETOR AUDIT PLUG REUT AZ U 18DB;5088264327;8,36;2010000;Transitoria Recebimento Fisico/Fisc;WE;65;1382363224;Recbto Fisico/Fiscal;BR1A015;20/06/2025;BR16;;09456067;900012968
05/02/2025;2;7953;BR1A014;ALMOXARIFADO PECAS;M412762973;6600076;EPI e Mat Segurança;Recebimento físico;LUVA SEGUR AGEN MEC/QUI VD 330MM TAM G;5084728007;10,96;2010000;Transitoria Recebimento Fisico/Fisc;WE;47;1312196964;Recbto Fisico/Fiscal;BR1A014;24/01/2025;BR16;;09340863;900004762
05/02/2025;2;7953;BR1A014;ALMOXARIFADO PECAS;M412762973;6600076;EPI e Mat Segurança;Recebimento físico;LUVA SEGUR AGEN MEC/QUI VD 330MM TAM G;5084726486;-10,96;2010000;Transitoria Recebimento Fisico/Fisc;WE;47;1312196923;Recbto Fisico/Fiscal;BR1A014;05/02/2025;BR16;;09340863;900004762
05/02/2025;2;7953;BR1A014;ALMOXARIFADO PECAS;M412762973;6600076;EPI e Mat Segurança;Recebimento físico;LUVA SEGUR AGEN MEC/QUI VD 330MM TAM G;5084724265;-10,96;2010000;Transitoria Recebimento Fisico/Fisc;WE;47;1312182192;Recbto Fisico/Fiscal;BR1A014;05/02/2025;BR16;;09340863;900004762
05/02/2025;2;7953;BR1A014;ALMOXARIFADO PECAS;M412762973;6600076;EPI e Mat Segurança;Recebimento físico;LUVA SEGUR AGEN MEC/QUI VD 330MM TAM G;5084724076;10,96;2010000;Transitoria Recebimento Fisico/Fisc;WE;47;1312182173;Recbto Fisico/Fiscal;BR1A014;05/02/2025;BR16;;09340863;900004762
05/02/2025;2;7953;BR1A014;ALMOXARIFADO PECAS;M412762973;6600076;EPI e Mat Segurança;Recebimento físico;LUVA SEGUR AGEN MEC/QUI VD 330MM TAM G;5084724266;10,96;2010000;Transitoria Recebimento Fisico/Fisc;WE;47;1312185904;Recbto Fisico/Fiscal;BR1A014;05/02/2025;BR16;;09340863;900004762
24/03/2025;3;7953;BR1A014;ALMOXARIFADO PECAS;M412762973;6600076;EPI e Mat Segurança;Recebimento fatura;LUVA SEGUR AGEN MEC/QUI VD 330MM TAM G;5109652769;0;1000049045;DIMENSIONAL BRASIL SOLUCOES LTDA;R3;51;1340322196;DIMENSIONAL BRASIL SOLUCOES LTDA;BR1A014;24/01/2025;BR16;;09257681;900004762
26/02/2025;2;7956;BR1A312;COMBI 24000;M412837688;6600076;EPI e Mat Segurança;Recebimento físico;LUVA SEGUR AGEN MEC/QUI VD 330MM TAM G;5085380907;6,78;2010000;Transitoria Recebimento Fisico/Fisc;WE;74;1325238832;Recbto Fisico/Fiscal;BR1A312;24/02/2025;BR16;;09421732;900004762
04/06/2025;6;7956;BR1A312;COMBI 24000;M412969632;6600076;EPI e Mat Segurança;Recebimento físico;LUVA SEGUR AGEN MEC/QUI VD 330MM TAM G;5088264327;6,05;2010000;Transitoria Recebimento Fisico/Fisc;WE;74;1382363224;Recbto Fisico/Fiscal;BR1A312;20/06/2025;BR16;;09456067;900004762
16/06/2025;6;7956;BR1A312;COMBI 24000;M412969632;6600076;EPI e Mat Segurança;Recebimento fatura;LUVA SEGUR AGEN MEC/QUI VD 330MM TAM G;5105656662;0,73;1000049045;DIMENSIONAL BRASIL SOLUCOES LTDA;R3;74;1389357277;DIMENSIONAL BRASIL SOLUCOES LTDA;BR1A312;20/05/2025;BR16;;09407573;900004762
26/02/2025;2;7956;BR1A007;MANUTENCAO UTILIDADE;M412837688;6600076;EPI e Mat Segurança;Recebimento físico;LUVA SEGUR AGEN MEC/QUI VD 330MM TAM G;5085380907;2,26;2010000;Transitoria Recebimento Fisico/Fisc;WE;76;1325238832;Recbto Fisico/Fiscal;BR1A007;24/02/2025;BR16;;09421732;900004762
26/02/2025;2;7956;BR1A007;MANUTENCAO UTILIDADE;M412837688;6600076;EPI e Mat Segurança;Recebimento físico;LUVA SEGUR AGEN MEC/QUI VD 330MM TAM G;5085380907;2,26;2010000;Transitoria Recebimento Fisico/Fisc;WE;80;1325238832;Recbto Fisico/Fiscal;BR1A007;24/02/2025;BR16;;09421732;900004762
16/06/2025;6;7956;BR1A007;MANUTENCAO UTILIDADE;M412969632;6600076;EPI e Mat Segurança;Recebimento fatura;LUVA SEGUR AGEN MEC/QUI VD 330MM TAM G;5105656662;0,24;1000049045;DIMENSIONAL BRASIL SOLUCOES LTDA;R3;80;1389357277;DIMENSIONAL BRASIL SOLUCOES LTDA;BR1A007;20/05/2025;BR16;;09407573;900004762
16/06/2025;6;7956;BR1A007;MANUTENCAO UTILIDADE;M412969632;6600076;EPI e Mat Segurança;Recebimento fatura;LUVA SEGUR AGEN MEC/QUI VD 330MM TAM G;5105656662;0,24;1000049045;DIMENSIONAL BRASIL SOLUCOES LTDA;R3;76;1389357277;DIMENSIONAL BRASIL SOLUCOES LTDA;BR1A007;20/05/2025;BR16;;09407573;900004762
04/06/2025;6;7956;BR1A007;MANUTENCAO UTILIDADE;M412969632;6600076;EPI e Mat Segurança;Recebimento físico;LUVA SEGUR AGEN MEC/QUI VD 330MM TAM G;5088264327;2,02;2010000;Transitoria Recebimento Fisico/Fisc;WE;76;1382363224;Recbto Fisico/Fiscal;BR1A007;20/06/2025;BR16;;09456067;900004762
04/06/2025;6;7956;BR1A007;MANUTENCAO UTILIDADE;M412969632;6600076;EPI e Mat Segurança;Recebimento físico;LUVA SEGUR AGEN MEC/QUI VD 330MM TAM G;5088264327;2,02;2010000;Transitoria Recebimento Fisico/Fisc;WE;80;1382363224;Recbto Fisico/Fiscal;BR1A007;20/06/2025;BR16;;09456067;900004762
26/02/2025;2;7956;BR1A012;PRODUCAO MISTURA BA;M412837688;6600076;EPI e Mat Segurança;Recebimento físico;LUVA SEGUR AGEN MEC/QUI VD 330MM TAM G;5085380907;2,26;2010000;Transitoria Recebimento Fisico/Fisc;WE;75;1325238832;Recbto Fisico/Fiscal;BR1A012;24/02/2025;BR16;;09421732;900004762
16/06/2025;6;7956;BR1A012;PRODUCAO MISTURA BA;M412969632;6600076;EPI e Mat Segurança;Recebimento fatura;LUVA SEGUR AGEN MEC/QUI VD 330MM TAM G;5105656662;0,24;1000049045;DIMENSIONAL BRASIL SOLUCOES LTDA;R3;75;1389357277;DIMENSIONAL BRASIL SOLUCOES LTDA;BR1A012;20/05/2025;BR16;;09407573;900004762
04/06/2025;6;7956;BR1A012;PRODUCAO MISTURA BA;M412969632;6600076;EPI e Mat Segurança;Recebimento físico;LUVA SEGUR AGEN MEC/QUI VD 330MM TAM G;5088264327;2,02;2010000;Transitoria Recebimento Fisico/Fisc;WE;75;1382363224;Recbto Fisico/Fiscal;BR1A012;20/06/2025;BR16;;09456067;900004762
26/02/2025;2;7956;BR1A011;PRODUCAO PREMIX BA;M412837688;6600076;EPI e Mat Segurança;Recebimento físico;LUVA SEGUR AGEN MEC/QUI VD 330MM TAM G;5085380907;2,26;2010000;Transitoria Recebimento Fisico/Fisc;WE;78;1325238832;Recbto Fisico/Fiscal;BR1A011;24/02/2025;BR16;;09421732;900004762
16/06/2025;6;7956;BR1A011;PRODUCAO PREMIX BA;M412969632;6600076;EPI e Mat Segurança;Recebimento fatura;LUVA SEGUR AGEN MEC/QUI VD 330MM TAM G;5105656662;0,24;1000049045;DIMENSIONAL BRASIL SOLUCOES LTDA;R3;78;1389357277;DIMENSIONAL BRASIL SOLUCOES LTDA;BR1A011;20/05/2025;BR16;;09407573;900004762
04/06/2025;6;7956;BR1A011;PRODUCAO PREMIX BA;M412969632;6600076;EPI e Mat Segurança;Recebimento físico;LUVA SEGUR AGEN MEC/QUI VD 330MM TAM G;5088264327;2,02;2010000;Transitoria Recebimento Fisico/Fisc;WE;78;1382363224;Recbto Fisico/Fiscal;BR1A011;20/06/2025;BR16;;09456067;900004762
26/02/2025;2;7956;BR1A009;PRODUCAO TODDY BA;M412837688;6600076;EPI e Mat Segurança;Recebimento físico;LUVA SEGUR AGEN MEC/QUI VD 330MM TAM G;5085380907;4,52;2010000;Transitoria Recebimento Fisico/Fisc;WE;77;1325238832;Recbto Fisico/Fiscal;BR1A009;24/02/2025;BR16;;09421732;900004762
16/06/2025;6;7956;BR1A009;PRODUCAO TODDY BA;M412969632;6600076;EPI e Mat Segurança;Recebimento fatura;LUVA SEGUR AGEN MEC/QUI VD 330MM TAM G;5105656662;0,49;1000049045;DIMENSIONAL BRASIL SOLUCOES LTDA;R3;77;1389357277;DIMENSIONAL BRASIL SOLUCOES LTDA;BR1A009;20/05/2025;BR16;;09407573;900004762
04/06/2025;6;7956;BR1A009;PRODUCAO TODDY BA;M412969632;6600076;EPI e Mat Segurança;Recebimento físico;LUVA SEGUR AGEN MEC/QUI VD 330MM TAM G;5088264327;4,03;2010000;Transitoria Recebimento Fisico/Fisc;WE;77;1382363224;Recbto Fisico/Fiscal;BR1A009;20/06/2025;BR16;;09456067;900004762
26/02/2025;2;7956;BR1A002;QUALIDADE CHOCOLATE;M412837688;6600076;EPI e Mat Segurança;Recebimento físico;LUVA SEGUR AGEN MEC/QUI VD 330MM TAM G;5085380907;1,13;2010000;Transitoria Recebimento Fisico/Fisc;WE;79;1325238832;Recbto Fisico/Fiscal;BR1A002;24/02/2025;BR16;;09421732;900004762
27/02/2025;2;7956;BR1A002;QUALIDADE CHOCOLATE;M412837688;6600076;EPI e Mat Segurança;Recebimento fatura;LUVA SEGUR AGEN MEC/QUI VD 330MM TAM G;5109543337;-0,01;2010000;Transitoria Recebimento Fisico/Fisc;R3;32;1325619659;Recbto Fisico/Fiscal;BR1A002;24/02/2025;BR16;;09407573;900004762
16/06/2025;6;7956;BR1A002;QUALIDADE CHOCOLATE;M412969632;6600076;EPI e Mat Segurança;Recebimento fatura;LUVA SEGUR AGEN MEC/QUI VD 330MM TAM G;5105656662;0,11;1000049045;DIMENSIONAL BRASIL SOLUCOES LTDA;R3;79;1389357277;DIMENSIONAL BRASIL SOLUCOES LTDA;BR1A002;20/05/2025;BR16;;09407573;900004762
04/06/2025;6;7956;BR1A002;QUALIDADE CHOCOLATE;M412969632;6600076;EPI e Mat Segurança;Recebimento físico;LUVA SEGUR AGEN MEC/QUI VD 330MM TAM G;5088264327;1,01;2010000;Transitoria Recebimento Fisico/Fisc;WE;79;1382363224;Recbto Fisico/Fiscal;BR1A002;20/06/2025;BR16;;09456067;900004762
26/02/2025;2;7956;BR1A013;SEG TRAB ENFERMAGEM;M412837688;6100010;EPI/ Mat Segurança;Recebimento físico;LUVA SEGUR AGEN MEC/QUI VD 330MM TAM G;5085380907;451,88;2010000;Transitoria Recebimento Fisico/Fisc;WE;108;1325238832;Recbto Fisico/Fiscal;BR1A013;24/02/2025;BR16;;09421732;900004762
26/02/2025;2;7956;BR1A015;SUPRIMENTOS BA;M412837688;6600076;EPI e Mat Segurança;Recebimento físico;LUVA SEGUR AGEN MEC/QUI VD 330MM TAM G;5085380907;1,12;2010000;Transitoria Recebimento Fisico/Fisc;WE;73;1325238832;Recbto Fisico/Fiscal;BR1A015;24/02/2025;BR16;;09421732;900004762
27/02/2025;2;7956;BR1A015;SUPRIMENTOS BA;M412837688;6600076;EPI e Mat Segurança;Recebimento fatura;LUVA SEGUR AGEN MEC/QUI VD 330MM TAM G;5109543337;0;2010000;Transitoria Recebimento Fisico/Fisc;R3;31;1325619659;Recbto Fisico/Fiscal;BR1A015;24/02/2025;BR16;;09407573;900004762
16/06/2025;6;7956;BR1A015;SUPRIMENTOS BA;M412969632;6600076;EPI e Mat Segurança;Recebimento fatura;LUVA SEGUR AGEN MEC/QUI VD 330MM TAM G;5105656662;0,13;1000049045;DIMENSIONAL BRASIL SOLUCOES LTDA;R3;73;1389357277;DIMENSIONAL BRASIL SOLUCOES LTDA;BR1A015;20/05/2025;BR16;;09407573;900004762
04/06/2025;6;7956;BR1A015;SUPRIMENTOS BA;M412969632;6600076;EPI e Mat Segurança;Recebimento físico;LUVA SEGUR AGEN MEC/QUI VD 330MM TAM G;5088264327;1;2010000;Transitoria Recebimento Fisico/Fisc;WE;73;1382363224;Recbto Fisico/Fiscal;BR1A015;20/06/2025;BR16;;09456067;900004762
16/01/2025;1;7953;BR1A014;ALMOXARIFADO PECAS;M412641785;6600076;EPI e Mat Segurança;Recebimento fatura;OCULOS SEGUR AMPLA VIS POL INC U;5109342997;0;1000049045;DIMENSIONAL BRASIL SOLUCOES LTDA;R3;37;1300776268;DIMENSIONAL BRASIL SOLUCOES LTDA;BR1A014;22/11/2024;BR16;BR7953LC17122409500412;09221865;900012961
16/01/2025;1;7953;BR1A014;ALMOXARIFADO PECAS;M412641785;6600076;EPI e Mat Segurança;Recebimento fatura;OCULOS SEGUR AMPLA VIS POL INC U;5109342997;0;1000049045;DIMENSIONAL BRASIL SOLUCOES LTDA;R3;29;1300776268;DIMENSIONAL BRASIL SOLUCOES LTDA;BR1A014;22/11/2024;BR16;BR7953LC17122409500412;09221865;900014172
16/01/2025;1;7953;BR1A014;ALMOXARIFADO PECAS;M412641785;6600076;EPI e Mat Segurança;Recebimento fatura;OCULOS SEGUR AMPLA VIS POL INC U;5109342997;-0,01;2010000;Transitoria Recebimento Fisico/Fisc;R3;36;1300776268;Recbto Fisico/Fiscal;BR1A014;22/11/2024;BR16;BR7953LC17122409500412;09221865;900012961
14/02/2025;2;7953;BR1A014;ALMOXARIFADO PECAS;M412762973;6600076;EPI e Mat Segurança;Recebimento físico;OCULOS SEGUR AMPLA VIS POL INC U;5084999170;12,36;2010000;Transitoria Recebimento Fisico/Fisc;WE;7;1317808406;Recbto Fisico/Fiscal;BR1A014;03/02/2025;BR16;;09340862;900014171
18/02/2025;2;7953;BR1A014;ALMOXARIFADO PECAS;M412762973;6600076;EPI e Mat Segurança;Recebimento fatura;OCULOS SEGUR AMPLA VIS POL INC U;5109493052;0,62;1000049045;DIMENSIONAL BRASIL SOLUCOES LTDA;R3;7;1319984521;DIMENSIONAL BRASIL SOLUCOES LTDA;BR1A014;03/02/2025;BR16;BR7953LC13022523143624;09452778;900014171
05/02/2025;2;7953;BR1A014;ALMOXARIFADO PECAS;M412762973;6600076;EPI e Mat Segurança;Recebimento físico;OCULOS SEGUR AMPLA VIS POL INC U;5084728007;5,24;2010000;Transitoria Recebimento Fisico/Fisc;WE;27;1312196964;Recbto Fisico/Fiscal;BR1A014;24/01/2025;BR16;;09340863;900012961
05/02/2025;2;7953;BR1A014;ALMOXARIFADO PECAS;M412762973;6600076;EPI e Mat Segurança;Recebimento físico;OCULOS SEGUR AMPLA VIS POL INC U;5084728007;33,59;2010000;Transitoria Recebimento Fisico/Fisc;WE;22;1312196964;Recbto Fisico/Fiscal;BR1A014;24/01/2025;BR16;;09340863;900014172
05/02/2025;2;7953;BR1A014;ALMOXARIFADO PECAS;M412762973;6600076;EPI e Mat Segurança;Recebimento físico;OCULOS SEGUR AMPLA VIS POL INC U;5084726486;-5,24;2010000;Transitoria Recebimento Fisico/Fisc;WE;27;1312196923;Recbto Fisico/Fiscal;BR1A014;05/02/2025;BR16;;09340863;900012961
05/02/2025;2;7953;BR1A014;ALMOXARIFADO PECAS;M412762973;6600076;EPI e Mat Segurança;Recebimento físico;OCULOS SEGUR AMPLA VIS POL INC U;5084726486;-33,59;2010000;Transitoria Recebimento Fisico/Fisc;WE;22;1312196923;Recbto Fisico/Fiscal;BR1A014;05/02/2025;BR16;;09340863;900014172
05/02/2025;2;7953;BR1A014;ALMOXARIFADO PECAS;M412762973;6600076;EPI e Mat Segurança;Recebimento físico;OCULOS SEGUR AMPLA VIS POL INC U;5084724265;-5,24;2010000;Transitoria Recebimento Fisico/Fisc;WE;27;1312182192;Recbto Fisico/Fiscal;BR1A014;05/02/2025;BR16;;09340863;900012961
05/02/2025;2;7953;BR1A014;ALMOXARIFADO PECAS;M412762973;6600076;EPI e Mat Segurança;Recebimento físico;OCULOS SEGUR AMPLA VIS POL INC U;5084724265;-33,59;2010000;Transitoria Recebimento Fisico/Fisc;WE;22;1312182192;Recbto Fisico/Fiscal;BR1A014;05/02/2025;BR16;;09340863;900014172
05/02/2025;2;7953;BR1A014;ALMOXARIFADO PECAS;M412762973;6600076;EPI e Mat Segurança;Recebimento físico;OCULOS SEGUR AMPLA VIS POL INC U;5084724076;5,24;2010000;Transitoria Recebimento Fisico/Fisc;WE;27;1312182173;Recbto Fisico/Fiscal;BR1A014;05/02/2025;BR16;;09340863;900012961
05/02/2025;2;7953;BR1A014;ALMOXARIFADO PECAS;M412762973;6600076;EPI e Mat Segurança;Recebimento físico;OCULOS SEGUR AMPLA VIS POL INC U;5084724076;33,59;2010000;Transitoria Recebimento Fisico/Fisc;WE;22;1312182173;Recbto Fisico/Fiscal;BR1A014;05/02/2025;BR16;;09340863;900014172
